"","Complexity","Adversity","Positive","Typicality","Importance","Humor","Negative"
"116",0.36429563228984,0.225306270713962,0.354738248058245,0.563264329465792,0.481231807609415,0.300496328326877,0.180370859885721
"117",0.341731404517757,0.156345301048854,0.308814512545879,0.545763346383223,0.413406984557614,0.147740927230425,0.0795327052415707
"118",0.302765176926368,0.177698533522108,0.30884592057518,0.528548992779718,0.436978095306615,0.249582346816281,0.148772303749752
"119",0.40146105214756,0.227268243195841,0.368301871741194,0.576195383886905,0.504158097730845,0.243786660536866,0.154418192403221
"120",0.333548400106042,0.159739713593019,0.297223796501313,0.572964523773738,0.43727654912894,0.202448074100398,0.0912267136248242
"121",0.259994676226533,0.112487138932123,0.341191914606715,0.491727226552695,0.377160184675756,0.235374026188212,0.126236874775023
"122",0.343554706285629,0.0971910697403831,0.273331581388161,0.545531557223143,0.403805835732032,0.158858089395711,0.0593839233485548
"123",0.252275907354139,0.145608101505184,0.303002382189392,0.390401484350523,0.304336241849326,0.187694007520479,0.0856736581432823
"124",0.351680587606634,0.150375476992961,0.291231591974646,0.532945789447817,0.461822952866248,0.159040143240118,0.072365044897708
"125",0.377949848593308,0.173877344773643,0.317484248521483,0.598559971821629,0.481360119858264,0.219971602875361,0.176063080302677
"126",0.388320347484726,0.195441062864597,0.340449691337086,0.587955166679396,0.504716767903117,0.255712254770875,0.166200765694089
"127",0.309892165046903,0.187219338720868,0.321187899979843,0.555768130058261,0.467494711347267,0.239335179412456,0.148511837523057
"128",0.3398827445386,0.168184454744404,0.28902716527622,0.513740696219233,0.432851360925797,0.236415520604395,0.18296090400897
"129",0.191130426445309,0.0985240803663118,0.194160092457279,0.435732606742953,0.234241805431044,0.192360340259393,0.100719689934088
"130",0.335626917528128,0.160290593386332,0.322371332141084,0.521250025882304,0.400321329126915,0.212132086338525,0.119945017034264
"131",0.392155583973756,0.255161370696623,0.355546552860004,0.613297202452765,0.516551536682305,0.251760349827321,0.182481701844479
"132",0.361153041318069,0.200165208217009,0.349271629576876,0.583922413685787,0.52287487467162,0.210898269202135,0.141143170096985
"133",0.341674844711922,0.151194938645075,0.322444628707754,0.587841899679692,0.450721931113506,0.183006610738063,0.0956974686464484
"134",0.354852155910142,0.202635194684763,0.357655795851824,0.562176861376764,0.468224921416828,0.223392281753697,0.123431925436119
"135",0.337861920669606,0.157787613620845,0.322542320491318,0.549267369902492,0.437446157760804,0.207768502905234,0.0860647705024455
"136",0.350096180925488,0.189009078757459,0.324270870251252,0.532952621110528,0.443916743755367,0.214142149235203,0.110400784015126
"137",0.321545252512882,0.225496493184359,0.366357468347877,0.510625416957285,0.460107223165795,0.280335688182209,0.164058090149637
"138",0.311646455413898,0.178964531628698,0.27354761524392,0.505494409820691,0.343034922994787,0.183123357945287,0.0433085519653991
"139",0.300765780146045,0.0674339144543901,0.280583221509539,0.515765793158336,0.312223561612673,0.193588533656815,0.0468439693505787
"140",0.371673826251424,0.129126512515624,0.289649312524442,0.548567516436257,0.406712924914091,0.201289237543898,0.102151209384575
"141",0.331635989792415,0.130389519322674,0.296129451559399,0.507684381103009,0.419960210994514,0.187320397827724,0.0743357759664705
"142",0.31760775588336,0.0989254647028753,0.296903381967301,0.4863394124907,0.409978332016866,0.204692122841865,0.0777688579295967
"143",0.28258074426424,0.148815020233944,0.319888322606393,0.503586156396528,0.396459964287693,0.283253872563687,0.112301230400806
"144",0.353756017498498,0.138520016584926,0.272314168920771,0.526219552299524,0.443419330562312,0.187660711818694,0.0923595804742722
"145",0.279734374349458,0.180188809900901,0.324497646918115,0.505135326982623,0.390347544565731,0.250461292047937,0.118589186669421
"146",0.286248247656683,0.182856590564253,0.300186163736965,0.482961635830966,0.349012969834547,0.259109559470975,0.095204508960387
"147",0.270419893264364,0.214678136050742,0.406386219528611,0.454952678578945,0.383141371135661,0.373121450046956,0.193919995051145
"148",0.339829907387735,0.11516279252816,0.295159726232685,0.533309087517819,0.388014020632468,0.151040499461002,0.0223972132306626
"149",0.295127375766367,0.126761837082788,0.296192726525055,0.487745345773305,0.383927573096881,0.211880448493556,0.0853052479752075
"150",0.362167112242416,0.173590198370188,0.37924281715452,0.534879445097789,0.460238156653733,0.296056690983994,0.162616143194945
"151",0.0865926596463672,0.0294516237988948,0.22032649831465,0.175383291119237,0.0610400685969059,0.275429753862905,0.0511842307153257
"152",0.272279692765803,0.203725301247404,0.349851922439672,0.484072563251066,0.378277093459688,0.283923435327046,0.123558494001136
"153",0.315070561128465,0.142217765614798,0.286585637350354,0.535710455155672,0.389593425874369,0.168306679694443,0.0672521331227942
"154",0.32192568545397,0.158640559105852,0.32416560538353,0.524044322779019,0.443378272700925,0.229852921295514,0.114275961175831
"155",0.310381681799796,0.148240082860291,0.296684947727031,0.503387095232677,0.363031876019247,0.216276310993139,0.0835837280022372
"156",0.266206919126373,0.148163153550807,0.300024861531659,0.461967835438639,0.3369539150216,0.262121331979799,0.0714374731502801
"157",0.341528747451316,0.155710979626364,0.281716941741806,0.515191081946723,0.410680371323792,0.162681378852814,0.0685716625518145
"158",0.272642691895975,0.106467421152194,0.273650658493192,0.45699364865258,0.384707966196198,0.222028036183425,0.0767317740326018
"159",0.311964442083887,0.146797661282096,0.304247877606083,0.486167346119934,0.40679072354865,0.257759864551452,0.127057485163135
"160",0.32332237311963,0.198026547845517,0.366802515312323,0.511505834524487,0.418146550367655,0.326633951400388,0.162123102956051
"161",0.303617653249764,0.134343730697813,0.318616606184729,0.530310308891229,0.409100992451997,0.209930818109531,0.0856897606298448
"162",0.255149002334991,0.0872180278951696,0.248873314356783,0.393829233507165,0.300648115948989,0.234441769922789,0.0799493116515677
"163",0.255636089149892,0.0915228459237911,0.285152939628016,0.414538465540939,0.331146128219804,0.220312218436035,0.110950968110948
"164",0.342327696205023,0.177621728539463,0.33230504318008,0.55635342536828,0.473611298419219,0.220838813495237,0.120565303521518
"165",0.280054368911979,0.0651019111453887,0.25498999993479,0.460716179814894,0.338770199194995,0.163544382664301,0.0580468179476393
"166",0.328491483584598,0.107004815000725,0.269762407669969,0.508307362125908,0.366939520442545,0.180146807299154,0.115240471460019
"167",0.269239004555562,0.12918061189102,0.322325480079601,0.445208811348164,0.363724017243456,0.261002082049787,0.121803073593707
"168",0.378133315561551,0.169069844561895,0.340412786015249,0.567865285104488,0.448054291185501,0.215264533552241,0.121452565619922
"169",0.327514297286855,0.213719397796264,0.382711179920749,0.508059422263042,0.422282213146719,0.308056237946474,0.177927891572748
"170",0.090559971206416,0.0597686300723316,0.162499347394491,0.215772019538062,0.0487063236212707,0.236847965687653,0.104177954940372
"171",0.339938195838709,0.173212305360216,0.378657316809403,0.56931624764795,0.440213257951174,0.303003501702553,0.129316058103511
"172",0.368163111464503,0.120876736830096,0.279875334834403,0.57670534893203,0.411305113558068,0.14574321702454,0.0715995421100497
"173",0.274275423196486,0.229861777154711,0.228177802074924,0.561090495053907,0.331051159677883,0.241166298337907,0.120680257941899
"174",0.296154994420167,0.186678847163264,0.41305784054079,0.503256155953095,0.356026680436942,0.277975315179421,0.153095127197976
"175",0.321955696098219,0.239298964751124,0.262870326469836,0.50944635293811,0.371312035670699,0.250822089313181,0.123949175455798
"176",0.294032482917055,0.191469841743589,0.377937938475653,0.519362041519413,0.39919309104458,0.316630087274918,0.169307718862955
"177",0.394472708676618,0.218656607238072,0.360119502635446,0.591173964193554,0.469719912407322,0.252503647173606,0.14154266300173
"178",0.298472664853709,0.174648412888991,0.361845654138093,0.477967874754158,0.374324723173153,0.334061819501448,0.150977795107386
"179",0.364296946273718,0.181645154528778,0.34939513141185,0.557277587952728,0.422558358197347,0.240080757435228,0.128763939666358
"180",0.27155119474344,0.185853809557851,0.390166613284979,0.505961979438178,0.363386328269773,0.337236432084818,0.18519488243537
"181",0.274928524436295,0.22272481891004,0.378812326392821,0.488856618250938,0.370969129909143,0.314299887953978,0.145278706928906
"182",0.389537805799708,0.209854705488506,0.356194297238349,0.566712553790395,0.418175804187269,0.260571943206721,0.118116649232477
"183",0.313902792611018,0.170270917954578,0.370987408216018,0.518442958409286,0.428008556434489,0.287975460783592,0.179091472323662
"184",0.310800497571925,0.174412991122184,0.349604403838242,0.498259316198884,0.416768258175443,0.251690333931305,0.119763323921671
"185",0.317373095718449,0.154201151526988,0.332227398925458,0.537145944662152,0.416353888700023,0.238490777160547,0.0892867540327995
"186",0.317123860016623,0.156142400417426,0.296034107370914,0.518909179625338,0.400960329576735,0.183236076200192,0.0740889732121848
"187",0.395595534072802,0.143161877513498,0.284444663809903,0.56959821197081,0.422847890642182,0.178266715627794,0.0857563314501143
"188",0.321179756615526,0.107961431684269,0.240674271498918,0.52381988305783,0.387411099947128,0.136503517541514,0.0408149927269788
"189",0.366460984211211,0.174767148908429,0.289440007791931,0.539506211728755,0.413522344329254,0.184381868783817,0.0782483684811305
"190",0.374705344532876,0.167020336497539,0.326761214655988,0.591479858481931,0.43622397932943,0.226402549367504,0.0876857148702868
"191",0.276729780055175,0.122186465181724,0.337703208875995,0.473311703156933,0.393636285646061,0.267382779107214,0.119112640670253
"192",0.345158182984821,0.195504442384229,0.343708245114154,0.548716114109249,0.45736611467233,0.229758409460014,0.111822540442311
"193",0.277959244046997,0.125401588388159,0.29528305020726,0.506096500445662,0.395544554921836,0.237520012064008,0.130518844847379
"194",0.340470402181052,0.154648698999342,0.3180369277769,0.530898237470746,0.418658591309621,0.23369684584591,0.106043508867483
"195",0.367482339389464,0.135966621961063,0.293504370462774,0.527154493088138,0.383937662424828,0.212003979078327,0.105877335907146
"196",0.363452542492669,0.162025033532936,0.334755714486997,0.542171925298074,0.433703007217629,0.203971690509993,0.0993896703657331
"197",0.36187398823173,0.175190052154225,0.314090622360374,0.556040969044391,0.422901017239163,0.243998230268291,0.105128722134629
"198",0.303118663571677,0.0719993025485149,0.259015490722409,0.443435247782806,0.351044773781686,0.164652485829987,0.06692342922076
"199",0.303510661188442,0.140382073063073,0.371230547083394,0.507681819406002,0.388726870664272,0.274040531147594,0.0929861260382555
"200",0.297296477136706,0.0473553294656785,0.236729616870828,0.437589707782584,0.330618003457748,0.141144703536352,0.0214801376975637
"201",0.213963329918062,0.0510159867988685,0.220355333694875,0.422073597354688,0.230798399982931,0.0988535709112235,0.00541471181599557
"202",0.327034109176352,0.152195370868388,0.303195403532337,0.536634868611847,0.416657335154186,0.221903222304954,0.137057322989884
"203",0.199603299469127,0.0832477640037643,0.207092918629678,0.375484881258585,0.25589399333859,0.222746858670573,0.0545996107888573
"204",0.350709840162867,0.139066106854251,0.311017182967159,0.523633324085519,0.405582616419033,0.252821473283816,0.128817694246957
"205",0.360088116004505,0.157029926059514,0.287288164948611,0.563339898944796,0.458145105723426,0.185209182748006,0.105183279618132
"206",0.319563562808962,0.161632525057487,0.292248521998544,0.525506508610513,0.420865960064977,0.230906683904776,0.109536870744093
"207",0.177155564661249,0.0981671991136028,0.268147347895799,0.372297991073175,0.264772397019224,0.227222682813217,0.0450557770084626
"208",0.274031511989095,0.146548376807688,0.294591412548157,0.472644783189479,0.376437081018591,0.219509006531196,0.10681630881905
"209",0.288169782478942,0.128360825678425,0.309755605924784,0.498187236582356,0.37903475152068,0.231962040730052,0.0779489068841157
"210",0.295717689024804,0.142029842871036,0.369868618116067,0.493568786529863,0.369280556342528,0.289749823407505,0.150733323056843
"211",0.312740917803349,0.167303163496314,0.370784500401039,0.520415344892575,0.413228218054234,0.283301882767317,0.136469545442066
"212",0.362239095752139,0.204520898819015,0.358511135700752,0.552566431833681,0.460816754048951,0.258625957094349,0.131440295664085
"213",0.349490967833635,0.196758454821086,0.386295427878072,0.575949995195031,0.481492080670451,0.279610073848711,0.169813042221866
"214",0.357291561516105,0.186373196466745,0.400232544514203,0.575490965926117,0.417330864788694,0.271827896466836,0.126309085635002
"215",0.289935109517215,0.0878076446038257,0.241906662053319,0.478594266775832,0.31033326611915,0.114509087089465,-0.0217544812049954
"216",0.37392106033569,0.231307692074761,0.38263640009965,0.541142580895018,0.44086149873991,0.294275779342684,0.159025126097666
"217",0.303457571468161,0.166463005949329,0.294074638784804,0.498950729617608,0.381190130360504,0.211622510340692,0.0854836179466828
"218",0.151012372872657,0.0758090204271634,0.20760618981162,0.309238183114538,0.214560990916386,0.224294455137719,0.0286243014448738
"219",0.299812734627966,0.138980058886348,0.349805385707081,0.507038578098334,0.387610875540093,0.269487264233155,0.146073929574549
"220",0.363150096946081,0.231081257114771,0.356001923810934,0.575313274079799,0.445080457131891,0.274300395036773,0.122954090784903
"221",0.34862105964873,0.191779458709408,0.354784560978105,0.558550781783438,0.454530497005341,0.29148733236472,0.17125133917373
"222",0.269253124193896,0.138968953328474,0.28567665430724,0.470888177352276,0.341680128513111,0.207867220647003,0.0611493914370571
"223",0.289301533804806,0.116824915348437,0.313402121415846,0.453392060547184,0.364835549044452,0.239301204646092,0.104070750731687
"224",0.367033629642974,0.0910654053780721,0.279184274363083,0.542161284102033,0.432195666749236,0.187144977127642,0.06566477477132
"225",0.290929020906871,0.146177228840337,0.280468827640768,0.486470946859038,0.360948233588648,0.254245503126852,0.0988020765126918
"226",0.343536799175754,0.133022198429579,0.311097369602488,0.498604207773107,0.395899180634613,0.218591108752379,0.104359729698948
"227",0.347900249815871,0.198323564515231,0.347787570826426,0.584033293865409,0.453049798056989,0.207399043193252,0.101309617924355
"228",0.38646241519741,0.186079144425856,0.311726269220523,0.559945581094027,0.44057100292147,0.222243262898411,0.117316049438968
"229",0.296881417740245,0.170488327618817,0.324593142805612,0.471613107969171,0.413678036760837,0.245921951138409,0.129353068521376
"230",0.346470969336654,0.184759446298134,0.340209130769823,0.579792851939409,0.448435368993939,0.215170685752121,0.0842069553949317
"231",0.339318864509545,0.165295378613022,0.336151769606907,0.536508635775028,0.414021075037809,0.238524820631426,0.106631132089618
"232",0.321174138417174,0.133186427660299,0.339298503840888,0.485305814768046,0.408730458316639,0.265678290356023,0.165817476034896
"233",0.329746545168153,0.139789017907435,0.324087063229386,0.522916292369543,0.422801273599744,0.218914453627365,0.107859797692151
